"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.586353311E0,1.640028119E0,-6.466738701E0,-5.702988625E0
1.596362926E0,2.164358377E0,-6.756437302E0,-6.670246124E0
1.606372772E0,2.588132143E0,-7.199364662E0,-7.747636795E0
1.616352080E0,2.382230759E0,-7.575253963E0,-8.449137688E0
1.626361695E0,1.307234168E0,-7.807491779E0,-9.100360870E0
1.636371541E0,-2.394201700E-3,-8.183381081E0,-9.725247383E0
1.646350849E0,-1.278503656E0,-8.403648376E0,-9.947908401E0
1.656360695E0,-4.309563041E-1,-8.461109161E0,-9.224859238E0
1.666370311E0,1.620874524E0,-8.350975990E0,-7.618350029E0
1.676349618E0,4.548983097E0,-7.814674377E0,-5.681440830E0
1.686359234E0,7.352593422E0,-6.856993675E0,-3.916913986E0
1.696369080E0,8.604761124E0,-5.731719017E0,-3.706224203E0
1.706348388E0,7.474697590E0,-4.718971729E0,-5.142745018E0
1.716358003E0,4.321534157E0,-3.914519787E0,-7.527369976E0
1.726367849E0,2.212242365E0,-2.810792685E0,-7.460332394E0
1.736347157E0,3.835511208E0,-1.338358760E0,-2.202665567E0
1.746357003E0,1.023042393E1,1.482010841E0,5.236119270E0
1.756366619E0,2.167470741E1,6.083666325E0,1.243548393E1
1.766345926E0,3.340629578E1,1.174355888E1,1.647689629E1
1.776355773E0,4.053383636E1,1.701080322E1,1.487996387E1
1.786365388E0,4.230315018E1,2.177765846E1,8.992621422E0
1.796375234E0,3.847721481E1,2.510799408E1,2.633621991E-1
1.806354542E0,3.148135757E1,2.574963951E1,-5.631162167E0
1.816364157E0,2.706884384E1,2.466027832E1,-7.211335659E0
1.826374003E0,2.461718178E1,2.257253456E1,-4.802768707E0
1.836353311E0,2.148317146E1,1.991257477E1,-7.062895298E-1
1.846362927E0,1.689109230E1,1.719276237E1,3.921702385E0
1.856372773E0,1.232774448E1,1.506431675E1,8.394071579E0
1.866352080E0,9.074024200E0,1.370441055E1,1.096304989E1
1.876361696E0,6.847416878E0,1.274194145E1,1.058237171E1
1.886371542E0,5.166687489E0,1.213860226E1,8.118738174E0
1.896350850E0,3.572149038E0,1.167652130E1,5.221754074E0
1.906360465E0,2.154781580E0,1.142513084E1,2.724601507E0
1.916370311E0,1.029506683E0,1.119528675E1,9.911994934E-1
1.926349619E0,1.053448766E-1,1.073081207E1,2.657563984E-1
1.936359235E0,-7.278373241E-1,1.021845245E1,7.230489254E-1
1.946369081E0,-1.422155857E0,9.648633003E0,2.047042370E0
1.956348388E0,-1.467645645E0,9.100360870E0,3.610456228E0
1.966358004E0,-1.405396342E0,8.942343712E0,5.439626217E0
1.976367850E0,-1.268926859E0,8.942343712E0,6.809109688E0
1.986347158E0,-9.074024558E-1,9.109937668E0,7.441178799E0
1.996357004E0,-7.565677166E-1,9.253589630E0,7.654263020E0
2.006366619E0,-1.177947283E0,9.253589630E0,7.359776020E0
2.016345927E0,-1.228225470E0,9.172186852E0,6.476315498E0
2.026355773E0,-3.256114423E-1,9.102754593E0,5.674258232E0
2.036365389E0,1.108515382E0,9.131484985E0,5.820304394E0
2.046375235E0,2.966415882E0,9.258378029E0,6.483498096E0
2.056354542E0,4.860229492E0,9.313444138E0,6.749254704E0
2.066364158E0,6.423643112E0,9.514557838E0,7.010222435E0
2.076374004E0,7.730877399E0,1.028549004E1,6.624756336E0
2.086353312E0,8.559270859E0,1.215296745E1,6.153098583E0
2.096362927E0,8.489839554E0,1.513374901E1,7.196970463E0
2.106372773E0,9.038111687E0,1.821029854E1,8.233659744E0
2.116352081E0,1.004607010E1,2.062844276E1,1.073081207E1
2.126361696E0,1.671870995E1,2.308010483E1,1.727655983E1
2.136371543E0,2.527319336E1,2.428678131E1,2.083434296E1
2.146350850E0,2.832101250E1,2.214875984E1,1.638591576E1
2.156360466E0,2.535938454E1,1.870350456E1,9.258378029E0
2.166370312E0,2.068350792E1,1.639070511E1,2.516305923E0
2.176349620E0,1.803312683E1,1.423592377E1,-2.444479942E0
2.186359235E0,1.564371395E1,1.204283428E1,-5.056553841E0
2.196369081E0,1.341950035E1,9.428366661E0,-5.477933407E0
2.206348389E0,1.074996567E1,6.509834290E0,-5.178658485E0
2.216358004E0,7.627926826E0,3.837905407E0,-4.786009312E0
2.226367851E0,4.182670593E0,1.740584612E0,-3.940855980E0
2.236347158E0,1.874659896E0,-1.029506698E-1,-2.743755102E0
2.246357004E0,1.513135433E0,-1.321599364E0,-1.912967205E0
2.256366620E0,2.054224968E0,-2.044648170E0,-1.644816518E0
2.266345928E0,2.671929121E0,-2.688688517E0,-1.747767210E0
2.276355774E0,3.011905670E0,-3.280056238E0,-1.814804912E0
2.286365389E0,2.865859509E0,-3.979163170E0,-1.821987510E0
2.296375235E0,2.935291290E0,-4.757278919E0,-2.087743998E0
2.306354543E0,3.081337690E0,-5.647922039E0,-2.128445387E0
2.316364158E0,3.562572241E0,-6.210559368E0,-1.824381709E0
2.326374005E0,4.027047157E0,-6.521805286E0,-1.812410712E0
2.336353312E0,4.125209332E0,-6.912060261E0,-2.319981337E0
2.346362928E0,3.418920040E0,-7.208941460E0,-3.349488258E0
2.356372774E0,2.300827742E0,-7.455543995E0,-4.984727859E0
2.366352082E0,8.451532125E-1,-7.690176010E0,-6.715735912E0
2.376361697E0,-5.770025849E-1,-7.671022415E0,-8.058882713E0
2.386371543E0,-1.345541358E0,-7.443572998E0,-8.695740700E0
2.396350851E0,-1.455674648E0,-7.326257229E0,-8.573636055E0
2.406360466E0,-6.368576288E-1,-7.256825447E0,-7.417236805E0
2.416370313E0,8.954314590E-1,-6.821080685E0,-5.707777023E0
2.426349620E0,2.444479942E0,-6.272808552E0,-4.180276394E0
2.436359236E0,3.294421434E0,-5.415684223E0,-4.065354347E0
2.446369082E0,1.855506301E0,-4.508281708E0,-6.033388138E0
2.456348390E0,-6.416460276E-1,-3.866635799E0,-8.592789650E0
2.466358005E0,4.165911078E-1,-3.083731890E0,-8.528146744E0
2.476367851E0,4.721365929E0,-1.465251446E0,-6.086060524E0
2.486347159E0,1.189200020E1,1.745373011E0,-2.676717520E0
2.496357005E0,2.189976311E1,5.978321552E0,8.690952063E-1
2.506366620E0,3.195541000E1,1.071884060E1,4.707000732E0
2.516345928E0,3.821864319E1,1.583046150E1,7.182605267E0
2.526355774E0,3.795049286E1,2.032437897E1,5.959167957E0
2.536365390E0,3.460100174E1,2.238099670E1,1.637633920E0
2.546375236E0,2.987484932E1,2.312798882E1,-2.509123325E0
2.556354544E0,2.563471794E1,2.254859161E1,-4.146757126E0
2.566364159E0,2.268266678E1,2.138261604E1,-2.829946518E0
2.576374005E0,2.009214020E1,2.025255203E1,-2.130839527E-1
2.586353313E0,1.732444382E1,1.892377090E1,2.181117773E0
2.596362928E0,1.411381912E1,1.747527885E1,4.146757126E0
2.606372775E0,1.203325748E1,1.647689629E1,4.910507679E0
2.616352082E0,1.056082344E1,1.578736591E1,4.884171486E0
2.626361698E0,9.466673851E0,1.528697777E1,4.230554581E0
2.636371544E0,8.128314972E0,1.481532001E1,3.325546265E0
2.646350852E0,6.600813866E0,1.418085670E1,2.583343744E0
2.656360467E0,5.161899090E0,1.337401104E1,2.339135170E0
2.666370313E0,3.703830004E0,1.249533844E1,2.832340717E0
2.676349621E0,2.674323320E0,1.172440529E1,3.782838583E0
2.686359236E0,1.683123827E0,1.114261436E1,4.924872875E0
2.696369082E0,9.481038451E-1,1.081700325E1,6.014234543E0
2.706348390E0,5.722141862E-1,1.060631371E1,6.900089264E0
2.716358006E0,1.915361285E-1,1.036689377E1,7.556100368E0
2.726367852E0,-2.059013397E-1,1.002691650E1,7.994239330E0
2.736347159E0,-4.740519226E-1,9.615114212E0,8.180987358E0
2.746357006E0,-6.631938815E-1,9.085995674E0,8.123526573E0
2.756366621E0,-6.512228847E-1,8.554482460E0,7.778761387E0
2.766345929E0,-4.285621047E-1,7.977479935E0,7.273584843E0
2.776355775E0,-1.651999205E-1,7.319074631E0,6.763619900E0
2.786365390E0,1.604115069E-1,6.974309444E0,6.574477673E0
2.796375237E0,1.084573388E0,7.161057472E0,6.610390663E0
2.806354544E0,2.114080191E0,7.848193169E0,6.335057735E0
2.816364160E0,3.332728863E0,9.255983353E0,5.482721806E0
2.826374006E0,4.738125324E0,1.093671322E1,4.757278919E0
2.836353314E0,6.998251438E0,1.356075859E1,4.594472885E0
2.846362929E0,1.042435455E1,1.706587029E1,5.726930618E0
2.856372775E0,1.520557499E1,2.059252930E1,8.667010307E0
2.866352083E0,1.952710915E1,2.388216209E1,1.213620853E1
2.876361929E0,2.264914894E1,2.535938454E1,1.327584839E1
2.886371544E0,2.478477669E1,2.394680595E1,1.061110210E1
2.896350852E0,2.441846275E1,2.113122368E1,6.442796707E0
2.906360468E0,2.223255730E1,1.851914978E1,2.121262789E0
2.916370314E0,1.928529549E1,1.553597450E1,-1.841141105E0
2.926349621E0,1.535401535E1,1.262462521E1,-4.699818134E0
2.936359468E0,1.133415127E1,9.787496567E0,-6.107608318E0
2.946369083E0,7.829039574E0,7.189787865E0,-5.882553577E0
2.956348391E0,5.087678432E0,4.671087742E0,-4.625597477E0
2.966358006E0,2.796427488E0,2.803610086E0,-3.270479441E0
2.976367852E0,1.307234168E0,1.398213744E0,-1.848323703E0
2.986347160E0,8.834604025E-1,1.723825186E-1,-5.889736414E-1
2.996357006E0,1.891419291E0,-9.672574997E-1,-2.035071403E-1
3.006366622E0,3.014299870E0,-1.872265697E0,-7.829039693E-1
3.016345929E0,4.161122322E0,-2.693476915E0,-1.989581585E0
3.026355776E0,4.477157116E0,-3.816357613E0,-3.043030262E0
3.036365391E0,4.692635536E0,-4.908113480E0,-3.636792421E0
3.046375237E0,4.927267075E0,-6.064512730E0,-3.627215624E0
3.056354545E0,5.123591423E0,-7.120356083E0,-3.562572241E0
3.066364160E0,5.298368454E0,-8.090007782E0,-3.770867586E0
3.076374006E0,5.226542473E0,-8.971074104E0,-4.666299343E0
3.086353314E0,4.182670593E0,-9.421183586E0,-5.681440830E0
3.096362930E0,2.061407566E0,-9.691728592E0,-6.878541470E0
3.106372776E0,-4.692635238E-1,-1.009395409E1,-8.322244644E0
3.116352083E0,-2.336740971E0,-1.010592556E1,-8.841787338E0
3.126361699E0,-3.066972494E0,-1.006522369E1,-8.583212852E0
3.136371545E0,-2.592920542E0,-9.883264542E0,-7.544129372E0
3.146350853E0,-5.147533417E-1,-9.282320023E0,-5.975927353E0
3.156360468E0,2.535459518E0,-8.523358345E0,-4.424484730E0
3.166370314E0,4.939238071E0,-7.388506413E0,-3.277662039E0
3.176349622E0,5.607220173E0,-6.212953568E0,-3.806780815E0
3.186359237E0,3.943250179E0,-5.171475887E0,-5.501875401E0
3.196369084E0,2.140416384E0,-4.357447147E0,-6.670246124E0
3.206348391E0,2.104503393E0,-3.521870613E0,-6.344634533E0
3.216358007E0,4.955997467E0,-2.013523579E0,-4.498704910E0
3.226367853E0,1.099656868E1,1.367089152E0,-1.580173135E0
3.236347161E0,1.958696365E1,6.110002518E0,1.017535686E0
3.246357007E0,3.145981026E1,1.096304989E1,1.946485996E0
3.256366622E0,4.007654190E1,1.603396797E1,1.046266198E0
3.266345930E0,4.196556854E1,2.069308472E1,-1.292868972E0
3.276355776E0,3.855382919E1,2.342486954E1,-5.078101635E0
3.286365392E0,3.278619766E1,2.431072426E1,-7.884106159E0
3.296375238E0,2.692519188E1,2.377681732E1,-7.972691536E0
3.306354545E0,2.230198860E1,2.261802292E1,-5.568912983E0
3.316364161E0,1.942415810E1,2.124854088E1,-1.915361404E0
3.326374007E0,1.728374290E1,2.030761909E1,2.229001760E0
3.336353315E0,1.552639771E1,1.948161888E1,4.788403511E0
3.346362930E0,1.348893261E1,1.856703377E1,5.612008572E0
3.356372776E0,1.122880554E1,1.757344055E1,5.303156853E0
3.366352084E0,8.856152534E0,1.668279839E1,4.371812344E0
3.376361699E0,6.624756336E0,1.582806778E1,2.995146275E0
3.386371546E0,5.008669853E0,1.509065342E1,1.824381709E0
3.396350853E0,3.734954596E0,1.430774975E1,1.558625340E0
3.406513084E0,2.808398485E0,1.358230591E1,2.104503393E0
3.416370315E0,1.934514999E0,1.275870132E1,3.153163671E0
3.426349623E0,1.319205165E0,1.200452709E1,4.441244125E0
3.436359238E0,9.935936928E-1,1.138442898E1,5.686229229E0
3.446369084E0,6.177040339E-1,1.072123528E1,6.746860504E0
3.456348392E0,4.213795066E-1,1.015380955E1,7.742848396E0
3.466358007E0,6.799532771E-1,9.617507935E0,8.339004517E0
3.476367854E0,6.272808313E-1,9.208099365E0,8.262390137E0
3.486347161E0,5.051765442E-1,8.686163902E0,7.625532627E0
3.496357007E0,4.955997467E-1,8.209717751E0,6.756437302E0
3.506366623E0,9.385270476E-1,7.915230751E0,6.011840343E0
3.516345931E0,2.157175779E0,7.910442352E0,5.626373768E0
3.526355777E0,4.213795185E0,8.173804283E0,5.475539207E0
3.536365392E0,6.593631268E0,8.863334656E0,6.241683960E0
3.546375238E0,7.584830761E0,9.892841339E0,7.074865818E0
3.556354546E0,8.590395927E0,1.166455078E1,7.848193169E0
3.566364161E0,9.569623947E0,1.411621284E1,8.353369713E0
3.576374008E0,1.091516590E1,1.666843224E1,8.813055992E0
3.586353315E0,1.515529633E1,1.963484764E1,9.684545517E0
3.596362931E0,2.211284637E1,2.301546097E1,9.866505623E0
3.606372777E0,2.799540138E1,2.509123421E1,8.470685959E0
3.616352085E0,2.962345695E1,2.377202797E1,4.948814869E0
3.626361700E0,2.771049118E1,2.107615662E1,3.998316824E-1
3.636371546E0,2.458845139E1,1.848084259E1,-3.761290789E0
3.646350854E0,2.091814041E1,1.552160931E1,-6.105214119E0
3.656360469E0,1.725979996E1,1.250730991E1,-6.131550789E0
3.666370316E0,1.387918758E1,9.466673851E0,-4.735731125E0
3.676349623E0,1.029746151E1,6.337451935E0,-3.344699860E0
3.686359239E0,6.473921299E0,3.450044632E0,-1.903390408E0
3.696369085E0,3.931279182E0,1.323993564E0,-8.858546019E-1
3.706348393E0,2.851494312E0,-5.027823448E-1,7.900865376E-2
3.716358008E0,2.274491549E0,-1.489193439E0,2.418143749E-1
3.726367854E0,2.698265314E0,-3.004723072E0,-5.817909837E-1
3.736347162E0,2.791639090E0,-4.484339714E0,-1.649604917E0
3.746357008E0,2.540247917E0,-5.391742229E0,-2.748543501E0
3.756366623E0,2.319981337E0,-6.550535679E0,-3.825934410E0
3.766345931E0,3.148375273E0,-7.702147007E0,-4.400542736E0
3.776355777E0,4.000710964E0,-8.664615631E0,-4.484339714E0
3.786365393E0,4.481945515E0,-9.471462250E0,-4.335899353E0
3.796375239E0,4.383783340E0,-1.021605873E1,-4.264073372E0
3.806354547E0,3.265691042E0,-1.079066753E1,-4.888959885E0
3.816364162E0,1.134851575E0,-1.108275986E1,-6.167463779E0
3.826374008E0,-1.795651317E0,-1.127190113E1,-7.845798969E0
3.836353316E0,-3.763684988E0,-1.101332760E1,-8.951920509E0
3.846362931E0,-4.328716755E0,-1.048899746E1,-8.853757858E0
3.856372778E0,-3.201047659E0,-9.809044838E0,-7.728483200E0
3.866352085E0,-3.256114423E-1,-9.016563416E0,-6.026205540E0
3.876361701E0,2.887407303E0,-8.087613106E0,-4.060565948E0
3.886371547E0,5.576095581E0,-6.806715488E0,-1.766920805E0
3.896350855E0,7.194576263E0,-4.984727859E0,2.849099934E-1
3.906360470E0,6.722918510E0,-3.224989653E0,8.834604025E-1
3.916370316E0,4.326322556E0,-1.666364431E0,-1.096544385E0
3.926349624E0,1.580173135E0,-3.878606856E-1,-4.436455727E0
3.936359239E0,9.121908545E-1,1.374271750E0,-7.654263020E0
3.946369085E0,3.126827478E0,3.713406801E0,-9.402029991E0
3.956348393E0,8.429984093E0,7.026981831E0,-9.782708168E0
3.966358009E0,1.737472153E1,1.083855152E1,-8.310274124E0
3.976367855E0,2.887167740E1,1.537077522E1,-5.365406036E0
3.986347162E0,3.583641052E1,1.988145065E1,-2.461239338E0
3.996357009E0,3.557783890E1,2.306095123E1,-2.035071373E0
4.006366624E0,3.011666298E1,2.422932053E1,-4.673481941E0
4.016345932E0,2.319502640E1,2.400905418E1,-8.030152321E0
4.026355778E0,1.772906303E1,2.320699692E1,-1.042435455E1
4.036365393E0,1.551203251E1,2.240493965E1,-1.095107841E1
4.046375240E0,1.479377270E1,2.154542160E1,-8.686163902E0
4.056354547E0,1.395101357E1,2.053027916E1,-5.770026207E0
4.066364163E0,1.297896767E1,1.938824463E1,-3.387795448E0
4.076374009E0,1.152568722E1,1.814086533E1,-2.111685991E0
4.086353317E0,9.844957352E0,1.702516747E1,-1.532289028E0
4.096362932E0,8.456320763E0,1.598847866E1,-1.319205165E0
4.106372778E0,6.974309444E0,1.502600956E1,-1.125274777E0
4.116352086E0,4.955997467E0,1.394861889E1,-4.501099288E-1
4.126361701E0,3.584120035E0,1.316332054E1,8.978256583E-1
4.136371547E0,2.767697096E0,1.251928043E1,2.700659513E0
4.146350855E0,2.257732153E0,1.198776817E1,4.551377296E0
4.156360471E0,1.958456993E0,1.159990692E1,6.148310184E0
4.166370317E0,1.719036818E0,1.137006378E1,7.264008045E0
4.176349624E0,1.443703651E0,1.118331623E1,7.841010571E0
4.186359240E0,1.187524080E0,1.103008747E1,7.680599213E0
4.196369086E0,1.323993564E0,1.075235939E1,7.182605267E0
4.206348394E0,1.264138460E0,1.040041256E1,6.548141479E0
4.216358009E0,1.484405041E0,9.991003990E0,5.487510204E0
4.226367855E0,1.764526606E0,9.459490776E0,4.857835293E0
4.236347163E0,2.315192938E0,8.798690796E0,4.663905144E0
4.246357009E0,3.043030262E0,8.511386871E0,4.472368717E0
4.256366625E0,3.818751812E0,8.571242332E0,4.129997730E0
4.266345932E0,5.509057999E0,9.071630478E0,4.247313976E0
4.276355779E0,7.242460251E0,1.029506683E1,4.508281708E0
4.286365394E0,8.707711220E0,1.199016190E1,4.944026470E0
4.296375240E0,9.952696800E0,1.459026527E1,6.296750546E0
4.306354548E0,1.303164005E1,1.805946350E1,7.635109425E0
4.316364163E0,1.765723801E1,2.152626801E1,6.677428722E0
4.326374009E0,2.161485291E1,2.432748413E1,3.483563423E0
4.336353317E0,2.425565720E1,2.601778984E1,1.233013868E0
4.346362933E0,2.508644485E1,2.528995323E1,1.726219416E0
4.356372779E0,2.350866699E1,2.245761108E1,2.238578558E0
4.366352086E0,1.952231979E1,1.881842613E1,1.333570361E0
4.376361702E0,1.557667637E1,1.554315758E1,1.987187415E-1
4.386371548E0,1.205001736E1,1.238759995E1,-4.237737060E-1
4.396350856E0,8.913613319E0,9.375694275E0,-6.991068721E-1
4.406360471E0,6.232107162E0,6.244078159E0,-1.295263171E0
4.416370317E0,3.902548790E0,3.960009575E0,-1.970427990E0
4.426349625E0,1.810016513E0,2.185906172E0,-3.052607059E0
4.436359240E0,1.053448766E-1,8.092401624E-1,-4.311957359E0
4.446369087E0,-1.094150186E0,-2.681505978E-1,-5.327098846E0
4.456348394E0,-1.364694953E0,-1.120486379E0,-6.076483727E0
4.466358010E0,-1.175553083E0,-1.862688899E0,-6.021417141E0
4.476367856E0,-5.865794420E-1,-2.719813108E0,-5.130774021E0
4.486347164E0,-3.830722719E-2,-3.421314240E0,-4.000710964E0
4.496357010E0,8.643068075E-1,-4.259284973E0,-2.861071110E0
4.506366625E0,2.173935175E0,-5.212177277E0,-1.970427990E0
4.516345933E0,3.490746021E0,-5.961562157E0,-1.496376038E0
4.526355779E0,4.311957359E0,-6.777985096E0,-1.649604917E0
4.536365395E0,4.264073372E0,-7.378929615E0,-2.458845139E0
4.546375241E0,3.313575268E0,-7.931990147E0,-3.397372246E0
4.556354548E0,1.482010841E0,-8.477868080E0,-4.338293552E0
4.566364164E0,3.591302410E-2,-9.112331390E0,-5.626373768E0
4.576374010E0,-7.661445141E-1,-9.478644371E0,-7.038952827E0
4.586353318E0,-7.110779285E-1,-9.440337181E0,-7.481880188E0
4.596362933E0,6.105214357E-1,-9.196128845E0,-6.684611320E0
4.606372779E0,3.280056238E0,-8.757989883E0,-5.209783077E0
4.616352087E0,5.695806026E0,-8.240841866E0,-3.371036053E0
4.626361702E0,7.156269073E0,-7.098807812E0,-1.900996208E0
4.636371549E0,7.539340973E0,-5.719748020E0,-9.720458984E-1
4.646350856E0,7.053318024E0,-4.371812344E0,-1.182735682E0
4.656360472E0,5.906495571E0,-3.172317266E0,-3.134010077E0
4.666370318E0,5.312733650E0,-2.217030764E0,-4.845864296E0
4.676349626E0,5.334281445E0,-6.416460276E-1,-5.319916248E0
4.686359241E0,6.799532890E0,1.493981838E0,-4.527435303E0
4.696369087E0,1.270123959E1,5.173870087E0,-2.408566952E0
4.706348395E0,2.372653961E1,9.325415611E0,9.816227108E-2
4.716358010E0,3.520912933E1,1.473152351E1,3.222595453E0
4.726367857E0,4.125927734E1,2.054224968E1,5.248090267E0
4.736347164E0,4.093366623E1,2.464591217E1,4.065354347E0
4.746357010E0,3.549643326E1,2.676238632E1,-6.943184733E-1
4.756366626E0,2.806483269E1,2.670253181E1,-6.287173748E0
4.766345934E0,2.219425011E1,2.540726852E1,-9.107542992E0
4.776355780E0,1.920389175E1,2.419580269E1,-8.360552788E0
4.786365395E0,1.820311546E1,2.291250992E1,-5.980715752E0
4.796375241E0,1.655829811E1,2.143528748E1,-2.877830505E0
4.806354549E0,1.395819569E1,1.974737549E1,-3.160346150E-1
4.816364164E0,1.184411621E1,1.826296997E1,1.532289028E0
4.826374011E0,1.075714779E1,1.715924263E1,2.896984100E0
4.836353318E0,9.900024414E0,1.635239792E1,3.586514235E0
4.846362934E0,7.979874134E0,1.549287891E1,3.418920040E0
4.856372780E0,5.896918774E0,1.455435181E1,3.270479441E0
4.866352088E0,4.340687752E0,1.364216137E1,3.404554844E0
4.876361703E0,3.169923067E0,1.277306652E1,3.737348795E0
4.886371549E0,1.968033791E0,1.199016190E1,4.855441093E0
4.896350857E0,6.512228847E-1,1.135569859E1,6.028599739E0
4.906360472E0,-2.442085743E-1,1.078587818E1,6.607996464E0
4.916370319E0,-1.017535686E0,1.018972206E1,6.993463039E0
4.926349626E0,-1.206677675E0,9.586383820E0,7.180211067E0
4.936359242E0,-4.285621047E-1,8.985439301E0,7.182605267E0
4.946369088E0,5.339069963E-1,8.525752068E0,7.161057472E0
4.956348396E0,1.163581967E0,7.817068577E0,6.821080685E0
4.966358011E0,1.063025594E0,7.376535416E0,6.167463779E0
4.976367857E0,8.092401624E-1,7.079654217E0,5.032611847E0
4.986347165E0,8.379706144E-1,6.880935669E0,4.132391930E0
4.996357011E0,2.138022184E0,6.928819656E0,4.965574265E0
5.006366626E0,4.718971729E0,7.393294811E0,6.890512466E0
5.016345934E0,7.089231014E0,8.030152321E0,7.886500359E0
5.026355780E0,7.848193169E0,9.435548782E0,8.315062523E0
5.036365396E0,8.264783859E0,1.192551899E1,8.468291283E0
5.046375242E0,9.117119789E0,1.528697777E1,8.322244644E0
5.056354550E0,1.190875912E1,1.929965973E1,7.709329605E0
5.066364165E0,1.639549255E1,2.301306725E1,6.950367451E0
5.076374011E0,2.286941528E1,2.551740265E1,7.129932880E0
5.086353319E0,2.667140770E1,2.543599892E1,6.519411087E0
5.096362934E0,2.581428337E1,2.274491692E1,4.170699596E0
5.106372781E0,2.198834801E1,2.020706177E1,2.293645144E0
5.116352088E0,1.863646698E1,1.739148140E1,8.978256583E-1
5.126361704E0,1.570596313E1,1.415452003E1,-3.591302410E-2
5.136371550E0,1.259589481E1,1.104445267E1,-5.195417404E-1
5.146350858E0,9.500192642E0,8.073247910E0,-1.043871999E0
5.156360473E0,6.275202751E0,5.537788391E0,-1.946485996E0
5.166370319E0,3.466804028E0,3.694253206E0,-2.817975283E0
5.176349627E0,2.130839586E0,2.145204782E0,-3.368641853E0
5.186359242E0,1.582567334E0,1.086967587E0,-3.469198227E0
5.196369088E0,1.537077546E0,-4.309562966E-2,-3.277662039E0
5.206348396E0,1.891419291E0,-1.814804912E0,-2.741360903E0
5.216358012E0,2.181117773E0,-2.975992680E0,-2.257732153E0
5.226367858E0,2.473210335E0,-3.902548790E0,-1.908178806E0
5.236347165E0,2.573766708E0,-4.865017891E0,-1.788468719E0
5.246357012E0,3.287238836E0,-5.916072369E0,-1.754949808E0
5.256366627E0,4.232948780E0,-6.773196697E0,-1.666364431E0
5.266345935E0,5.011064053E0,-7.491456985E0,-1.757344007E0
5.276355781E0,5.145139217E0,-8.099584579E0,-2.173935175E0
5.286365396E0,4.247313976E0,-8.611943245E0,-3.234566450E0
5.296375243E0,2.767697096E0,-9.143456459E0,-4.738125324E0
5.306354550E0,6.679822803E-1,-9.399636269E0,-6.385335922E0
5.316364166E0,-1.678335428E0,-9.555258751E0,-7.615955830E0
5.326374012E0,-3.397372246E0,-9.701305389E0,-7.999027729E0
5.336353320E0,-3.473986626E0,-9.576807022E0,-7.467514992E0
5.346362935E0,-1.489193439E0,-9.117119789E0,-6.019022942E0
5.356372781E0,9.409212470E-1,-8.614337921E0,-4.616020679E0
5.366352089E0,3.055001259E0,-7.807491779E0,-3.509899616E0
5.376361704E0,3.634398222E0,-6.672640324E0,-3.181894064E0
5.386371550E0,2.099714994E0,-5.580883980E0,-5.042188644E0
5.396350858E0,-3.495534360E-1,-4.714183331E0,-8.209717751E0
5.406360474E0,-8.690952063E-1,-3.483563423E0,-1.100135708E1
5.416020385E0,1.484405041E0,-1.771709204E0,-1.231577396E1
5.426330769E0,9.583989143E0,9.792284966E-1,-1.185129833E1
5.436340385E0,2.133233643E1,4.515464306E0,-7.982268333E0
5.446350231E0,3.606864929E1,8.573636055E0,-4.548983276E-2
5.456329539E0,4.801571655E1,1.365652657E1,9.636661530E0
5.466339154E0,5.282806015E1,1.843295860E1,1.787989807E1
5.476349000E0,4.755123901E1,2.160527611E1,2.070745087E1
5.486328308E0,3.608061981E1,2.282871246E1,1.748964310E1
5.496338154E0,2.523727989E1,2.193328094E1,1.130781460E1
5.506347770E0,1.944091797E1,2.094687080E1,7.410054207E0
5.516327077E0,1.630212021E1,1.979765320E1,6.411672115E0
5.526336924E0,1.396059036E1,1.848084259E1,7.065289021E0
5.536346539E0,1.184411621E1,1.714248466E1,8.149862289E0
5.546356385E0,9.900024414E0,1.588552856E1,9.143456459E0
5.556335693E0,8.583212852E0,1.480813789E1,9.706093788E0
5.566345308E0,7.192182064E0,1.385763931E1,9.308655739E0
5.576355154E0,6.282385349E0,1.321120453E1,7.967903137E0
5.586334462E0,5.334281445E0,1.283292103E1,6.272808552E0
5.596344078E0,4.043806553E0,1.246660805E1,4.546588898E0
5.606353924E0,2.942473888E0,1.188481712E1,3.157952070E0
5.616333231E0,2.142810583E0,1.126950741E1,2.533065319E0
5.626342847E0,1.580173135E0,1.065898609E1,2.659958124E0
5.636352693E0,1.070208192E0,9.926360130E0,2.980781078E0
5.646332001E0,5.243301988E-1,9.176975250E0,3.545812607E0
5.656341616E0,-1.149216816E-1,8.573636055E0,4.350264549E0
5.666351462E0,-6.703764796E-1,7.991845131E0,4.946420670E0
5.676330770E0,-8.259995580E-1,7.577648163E0,5.451597214E0
5.686340385E0,-1.086967587E0,7.390900612E0,5.506663799E0
5.696350232E0,-1.400607944E0,7.129932880E0,4.944026470E0
5.706329539E0,-1.553836942E0,6.883329868E0,4.182670593E0
5.716339155E0,-1.211466074E0,6.660669327E0,3.663128614E0
5.726349001E0,-8.116343617E-1,6.545747280E0,3.356670856E0
5.736328309E0,-5.434837937E-1,6.593631268E0,3.426102638E0
5.746338155E0,-2.968810201E-1,6.976703644E0,4.252102375E0
5.756347770E0,-2.561795712E-1,7.955932140E0,5.372588634E0
5.766327078E0,-2.394201756E-1,1.018972206E1,7.309497833E0
