"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.926442547E0,1.003040791E0,-5.731137753E0,3.222924948E0
3.936431778E0,1.158811331E0,-6.065280914E0,4.172209740E0
3.946462009E0,8.655960560E-1,-5.812382698E0,5.329799175E0
3.956420778E0,2.278527319E-1,-4.927849770E0,6.515488625E0
3.966451162E0,-5.436700583E-1,-3.700621605E0,7.468438625E0
3.976440393E0,-1.124602914E0,-2.630385637E0,7.947356701E0
3.986440162E0,-1.313971162E0,-1.881464958E0,7.807468891E0
3.996429316E0,-1.092837930E0,-1.434922457E0,7.046941280E0
4.006461932E0,-6.652322412E-1,-1.317636371E0,6.094602585E0
4.016418239E0,-4.276056588E-1,-1.546099901E0,5.347514153E0
4.026450932E0,-5.913175344E-1,-1.783115625E0,4.940678120E0
4.036437932E0,-1.126435518E0,-1.748296380E0,4.822170258E0
4.046470316E0,-2.134974003E0,-1.473407030E0,4.655404091E0
4.056426855E0,-2.532647371E0,-1.438587666E0,4.390899181E0
4.066459470E0,-2.627942324E0,-1.564425945E0,4.067140579E0
4.076446317E0,-2.551584244E0,-1.732413888E0,3.712228060E0
4.086446317E0,-2.458121777E0,-1.855808616E0,3.373808861E0
4.096435470E0,-2.422691584E0,-1.916895151E0,3.053104401E0
4.106465932E0,-2.477058649E0,-1.908343077E0,2.727513313E0
4.116424394E0,-2.622444391E0,-1.827708840E0,2.406809092E0
4.126454624E0,-2.817310572E0,-1.659109950E0,2.103819847E0
4.136443855E0,-2.977967978E0,-1.397659659E0,1.796554685E0
4.146444471E0,-3.040887117E0,-1.048244715E0,1.442863703E0
4.156433086E0,-2.955366135E0,-6.933320761E-1,1.042747021E0
4.166466009E0,-2.710409164E0,-3.689626157E-1,5.876523852E-1
4.176421932E0,-2.343279123E0,-9.773843735E-2,9.040805697E-2
4.186455163E0,-1.894904017E0,1.533271819E-1,-4.172209501E-1
4.196441394E0,-1.449583173E0,4.269948006E-1,-9.230173826E-1
4.206444163E0,-1.049466491E0,7.391469479E-1,-1.428202987E0
4.216430548E0,-7.257078886E-1,1.171028733E0,-1.894293070E0
4.226461625E0,-4.996877611E-1,1.638340592E0,-2.333505154E0
4.236419548E0,-3.145956099E-1,2.116037130E0,-2.718961239E0
4.246450009E0,-9.346238524E-2,2.587014198E0,-3.014620066E0
4.256438932E0,1.447750628E-1,3.063489199E0,-3.252857447E0
4.266439163E0,3.634648323E-1,3.470325470E0,-3.434284449E0
4.276428163E0,6.065891981E-1,3.794694901E0,-3.591276884E0
4.286460471E0,8.674286604E-1,4.082412243E0,-3.787975311E0
4.296447548E0,1.122159481E0,4.374405861E0,-3.986506701E0
4.306449394E0,1.464854836E0,4.605313301E0,-4.100127697E0
4.316436702E0,1.984090328E0,4.718323231E0,-4.165490150E0
4.326469086E0,2.713463306E0,4.391510010E0,-4.557665825E0
4.336425702E0,2.835025549E0,3.776368856E0,-4.988325596E0
4.346458240E0,2.727513313E0,3.216816425E0,-5.495954514E0
4.356445317E0,2.598620653E0,2.996904850E0,-5.974873066E0
4.366447240E0,2.438574076E0,3.218038082E0,-6.145915031E0
4.376434240E0,2.152078152E0,3.641367674E0,-5.976705551E0
4.386466856E0,1.838704348E0,4.033543110E0,-5.676159859E0
4.396423240E0,1.658499122E0,4.156938076E0,-5.287038803E0
4.406455779E0,1.640173197E0,3.953519821E0,-4.839885235E0
4.416442625E0,1.706757545E0,3.539353132E0,-4.415945053E0
4.426444779E0,1.788613439E0,3.026837349E0,-3.954130650E0
4.436431856E0,1.786170006E0,2.532647371E0,-3.469714642E0
4.446461010E0,1.641394973E0,2.076330900E0,-2.951090097E0
4.456420394E0,1.348790407E0,1.768454909E0,-2.354885578E0
4.466450625E0,9.279043078E-1,1.642616630E0,-1.771509171E0
4.476439779E0,4.648684561E-1,1.624901533E0,-1.248608589E0
4.486442318E0,7.574728876E-2,1.607186437E0,-8.002334833E-1
4.496428702E0,-1.924225539E-1,1.534493446E0,-4.257730842E-1
4.506459164E0,-3.341432810E-1,1.417207360E0,-1.240056455E-1
4.516417933E0,-3.646865487E-1,1.310916781E0,1.001819000E-1
4.526450241E0,-3.304781020E-1,1.236391306E0,2.272418737E-1
4.536437318E0,-2.968805134E-1,1.169196129E0,2.950479090E-1
4.546468087E0,-3.145956099E-1,1.065959811E0,3.488040566E-1
4.556426856E0,-3.848451078E-1,9.046914577E-1,4.630358517E-1
4.566460087E0,-5.009095073E-1,7.159340382E-1,7.177666426E-1
4.576446318E0,-7.043276429E-1,4.318817258E-1,1.115439892E0
4.586449087E0,-1.006705880E0,-3.054326167E-3,1.605353832E0
4.596435472E0,-1.350012183E0,-5.601634383E-1,2.136195660E0
4.606465702E0,-1.615127683E0,-1.162476540E0,2.623055458E0
4.616424395E0,-1.734857321E0,-1.692707539E0,2.964529037E0
4.626457010E0,-1.604743004E0,-2.265699148E0,3.240029335E0
4.636444087E0,-1.314581990E0,-2.691472292E0,3.368921757E0
4.646446010E0,-8.704829812E-1,-3.186273098E0,3.568674803E0
4.656433010E0,-4.569272101E-1,-3.764762402E0,3.950465441E0
4.666465395E0,-3.078760803E-1,-4.365242958E0,4.539950371E0
4.676421933E0,-4.276056588E-1,-4.699386120E0,5.290703773E0
4.686454549E0,-7.611380816E-1,-4.690223217E0,6.163019657E0
4.696441626E0,-1.142928839E0,-4.439768791E0,7.116580009E0
4.706441395E0,-1.410487890E0,-4.099516869E0,7.882605076E0
4.716430549E0,-1.440420270E0,-3.812409878E0,8.058534622E0
4.726461010E0,-1.153313637E0,-3.403741121E0,7.497759819E0
4.736419472E0,-6.212499738E-1,-3.003624439E0,6.619946480E0
4.746452164E0,-1.808161139E-1,-2.546086311E0,5.795889378E0
4.756439164E0,-2.901609838E-1,-2.078774452E0,5.127603054E0
4.766441318E0,-1.007316828E0,-1.762957096E0,4.734205723E0
4.776428087E0,-1.928501606E0,-1.485013366E0,4.551557064E0
4.786460703E0,-2.722015619E0,-1.268767118E0,4.343251705E0
4.796447549E0,-3.243694544E0,-1.189965487E0,3.985284805E0
4.806449703E0,-3.448334217E0,-1.211345792E0,3.568063974E0
4.816436703E0,-3.412293196E0,-1.308473349E0,3.206431627E0
4.826469011E0,-3.236974955E0,-1.415374756E0,2.831360340E0
4.836425626E0,-2.977357149E0,-1.541213036E0,2.411695957E0
4.846455857E0,-2.720793724E0,-1.587027907E0,1.912619114E0
4.856445088E0,-2.582127333E0,-1.537547827E0,1.406211853E0
4.866444780E0,-2.554638386E0,-1.376890302E0,9.743300676E-1
4.876434242E0,-2.574796915E0,-1.084896684E0,5.913175344E-1
4.886465088E0,-2.582127333E0,-7.440338731E-1,1.942551434E-1
4.896423165E0,-2.466063023E0,-4.654793143E-1,-2.028072625E-1
4.906456165E0,-2.007303238E0,-1.117883399E-1,-7.635815740E-1
4.916442857E0,-1.613295078E0,7.574728876E-2,-1.146594048E0
4.926445319E0,-1.195463300E0,2.840523422E-1,-1.521054506E0
4.936431780E0,-7.776314616E-1,5.510004759E-1,-1.874134541E0
4.946465088E0,-3.811798990E-1,8.723155856E-1,-2.282192469E0
4.956420780E0,-2.321287990E-2,1.301142931E0,-2.717739582E0
4.966454011E0,2.700024247E-1,1.813048005E0,-3.095254183E0
4.976440165E0,4.691445231E-1,2.373822451E0,-3.387858629E0
4.986442934E0,5.522221923E-1,2.902831554E0,-3.587611675E0
4.996429319E0,5.900958180E-1,3.300504923E0,-3.688404322E0
5.006461934E0,7.837401032E-1,3.531411886E0,-3.758043051E0
5.016418319E0,1.179580808E0,3.821573019E0,-3.891822577E0
5.026453088E0,1.644449234E0,4.061032295E0,-4.034153938E0
5.036437934E0,2.089159250E0,4.332867146E0,-4.021326065E0
5.046468088E0,2.489886761E0,4.548502445E0,-3.824016333E0
5.056426857E0,2.879007816E0,4.642575741E0,-3.519194603E0
5.066459242E0,3.263853073E0,4.450153351E0,-3.206431627E0
5.076446319E0,3.550348759E0,3.946189404E0,-3.086702108E0
5.086448396E0,3.785531998E0,3.262020350E0,-3.509420872E0
5.096435473E0,3.913202763E0,2.806314945E0,-4.143498898E0
5.106468088E0,3.704897642E0,2.713463306E0,-4.572326183E0
5.116424473E0,3.281568050E0,2.909551144E0,-4.638910770E0
5.126457011E0,2.844799519E0,3.203988314E0,-4.499022484E0
5.136443858E0,2.521651745E0,3.307224512E0,-4.307210922E0
5.146446011E0,2.342668295E0,3.143512487E0,-4.101349354E0
5.156433011E0,2.253481865E0,2.863125324E0,-3.858835697E0
5.166465627E0,2.150856495E0,2.550362349E0,-3.529579401E0
5.176422011E0,1.980425119E0,2.227825642E0,-3.099530220E0
5.186452396E0,1.767843962E0,1.904677868E0,-2.629163980E0
5.196441396E0,1.418429136E0,1.511280656E0,-2.014022827E0
5.206441396E0,1.227839112E0,1.217454433E0,-1.637729764E0
5.216430550E0,1.089172721E0,1.018312335E0,-1.260215044E0
5.226461012E0,9.608910084E-1,9.902125597E-1,-9.382890463E-1
5.236419550E0,8.484918475E-1,1.041525245E0,-6.713408828E-1
5.246449935E0,7.611380816E-1,1.036638379E0,-4.282165468E-1
5.256439165E0,7.208209634E-1,9.584475756E-1,-2.382374406E-1
5.266441012E0,7.336491346E-1,8.839219809E-1,-1.417207420E-1
5.276428089E0,7.788531780E-1,8.057312369E-1,-1.288925707E-1
5.286458319E0,8.271115422E-1,6.841690540E-1,-1.429424733E-1
5.296447550E0,7.910705209E-1,5.406157374E-1,-9.773843735E-2
5.306450243E0,5.949827433E-1,4.086688459E-1,4.031710699E-2
5.316436704E0,2.357939780E-1,2.199114859E-1,3.188716471E-1
5.326469089E0,-2.364048511E-1,-2.626720630E-2,7.867944241E-1
5.336425627E0,-7.409795523E-1,-3.866777122E-1,1.416596532E0
5.346459166E0,-1.161254883E0,-7.855727077E-1,2.073887587E0
5.356445320E0,-1.437976837E0,-1.148426652E0,2.616335869E0
5.366477627E0,-1.567480206E0,-1.455691934E0,3.004235268E0
5.376434243E0,-1.571145415E0,-1.655444860E0,3.260187864E0
5.386466935E0,-1.491122007E0,-1.819767594E0,3.516140461E0
5.396423243E0,-1.544267297E0,-2.161241293E0,4.031710625E0
5.406454320E0,-1.944384098E0,-2.609616280E0,4.952284336E0
5.416087154E0,-2.717739582E0,-2.860071182E0,6.158743382E0
5.426426154E0,-3.811799049E0,-2.726291656E0,7.438506126E0
5.436413000E0,-5.114163876E0,-2.369546175E0,8.431773186E0
5.446442231E0,-6.239377499E0,-2.360383272E0,8.794627190E0
5.456401308E0,-6.645603180E0,-2.809980154E0,8.312043190E0
5.466431770E0,-6.200892925E0,-3.229033709E0,7.064045906E0
5.476421000E0,-5.082398891E0,-3.240029335E0,5.460524559E0
5.486420923E0,-3.246137857E0,-2.473393440E0,3.633426428E0
5.496409923E0,-2.662150621E0,-1.953547001E0,3.153897285E0
5.506442539E0,-2.633440018E0,-1.601688623E0,2.954755306E0
5.516398847E0,-2.828917027E0,-1.320690632E0,2.739730597E0
5.526431385E0,-2.934596539E0,-1.208291411E0,2.466673851E0
5.536418539E0,-2.838079929E0,-1.227839112E0,2.189341068E0
5.546449308E0,-2.535701513E0,-1.331686258E0,1.949881911E0
5.556408001E0,-2.063502789E0,-1.514945865E0,1.749518037E0
5.566440385E0,-1.491122007E0,-1.721418262E0,1.552819490E0
5.576427462E0,-9.523389339E-1,-1.833817482E0,1.351844788E0
5.586427385E0,-5.778785348E-1,-1.813658953E0,1.133154988E0
5.596416616E0,-4.062253833E-1,-1.624290705E0,8.936958313E-1
5.606446847E0,-4.349360466E-1,-1.283427835E0,6.560692787E-1
5.616405539E0,-5.955936313E-1,-8.955284357E-1,4.251621962E-1
5.626436616E0,-7.788531780E-1,-4.899139404E-1,1.698205322E-1
5.636425001E0,-8.949176073E-1,-9.346238524E-2,-1.191187203E-1
5.646425539E0,-9.193521738E-1,2.547308207E-1,-4.483750761E-1
5.656414155E0,-8.161159754E-1,5.070181489E-1,-8.057312369E-1
5.666447155E0,-5.583308339E-1,6.829473376E-1,-1.150259256E0
5.676403155E0,-1.936442852E-1,8.130616546E-1,-1.475850463E0
5.686436385E0,2.309070677E-1,9.254608750E-1,-1.811826348E0
5.696422539E0,6.352998614E-1,1.102000952E0,-2.156965256E0
5.706424693E0,9.321803451E-1,1.320079803E0,-2.478280306E0
5.716411693E0,1.097724795E0,1.614516854E0,-2.742174149E0
5.726442770E0,1.137431145E0,2.038457394E0,-2.972470284E0
5.736400616E0,1.078788042E0,2.552805901E0,-3.144123316E0
5.746433924E0,9.755517840E-1,3.114801884E0,-3.238807440E0
5.756420309E0,9.327912331E-1,3.611435413E0,-3.240029335E0
5.766422847E0,9.847147465E-1,3.963293791E0,-3.042109013E0
5.776409232E0,1.327410221E0,4.009719372E0,-2.335948706E0
5.786441616E0,1.919338584E0,3.602272272E0,-1.753183246E0
5.796428693E0,2.999959230E0,2.900388241E0,-1.569312811E0
5.806432693E0,4.467257500E0,2.062281132E0,-1.926669002E0
5.816417847E0,5.858197689E0,1.253495455E0,-2.656652927E0
5.826450232E0,6.728069782E0,7.318165898E-1,-3.423288822E0
5.836406847E0,6.739676476E0,7.299839854E-1,-3.930917740E0
5.846439155E0,5.948605537E0,1.083674908E0,-4.224743843E0
5.856426232E0,4.737870693E0,1.753183246E0,-4.403116703E0
5.866428078E0,3.504534006E0,2.532647371E0,-4.447710037E0
5.876415386E0,2.514321327E0,3.068986893E0,-4.351803780E0
5.886448001E0,1.843591332E0,3.321274281E0,-4.139833927E0
5.896404386E0,1.456302762E0,3.367089272E0,-3.841120720E0
5.906437001E0,1.280984402E0,3.192992687E0,-3.404962778E0
5.916424001E0,1.260215044E0,2.716517687E0,-2.857016802E0
5.926423771E0,1.361007810E0,2.073887587E0,-2.323731422E0
5.936412694E0,1.551597714E0,1.443474531E0,-1.904677868E0
5.946443463E0,1.788613439E0,8.875871897E-1,-1.599245191E0
5.956401925E0,2.008524895E0,5.852088928E-1,-1.351844788E0
5.966434232E0,2.111150265E0,5.296201706E-1,-1.155146122E0
5.976421540E0,2.024407387E0,5.375614166E-1,-9.633345008E-1
5.986423386E0,1.808161139E0,4.605923891E-1,-7.507534027E-1
5.996410540E0,1.571756244E0,3.219259977E-1,-5.607742667E-1
6.006442848E0,1.354899168E0,2.058615834E-1,-4.282165468E-1
6.016399463E0,1.158200502E0,8.185594529E-2,-3.671300113E-1
6.026431771E0,9.853256345E-1,-8.124507964E-2,-3.439171314E-1
6.036419079E0,8.045095205E-1,-2.376265824E-1,-2.822197378E-1
6.046452079E0,5.149593949E-1,-4.544837475E-1,-1.276708394E-1
6.056408002E0,7.941248268E-2,-7.580837607E-1,1.356120855E-1
6.066440386E0,-7.629706860E-1,-1.397659659E0,8.344419003E-1
6.076427694E0,-1.353677392E0,-1.994475007E0,1.533882618E0
6.086429540E0,-1.838093519E0,-2.590068579E0,2.321898699E0
6.096416386E0,-2.138639212E0,-3.122132301E0,3.037221909E0
6.106446848E0,-2.242486238E0,-3.481931925E0,3.592498541E0
6.116405540E0,-2.160630465E0,-3.544240236E0,3.934582949E0
6.126438233E0,-2.099543810E0,-3.489873171E0,4.277278423E0
6.136425233E0,-2.412306786E0,-3.610824347E0,4.891198158E0
6.146425848E0,-3.108082294E0,-3.980397940E0,5.774508953E0
6.156414156E0,-3.835011959E0,-4.571104527E0,6.845355988E0
6.166444387E0,-4.183205128E0,-4.982216835E0,7.999280453E0
6.176403156E0,-4.122729301E0,-4.907691479E0,8.794015884E0
6.186433540E0,-3.772703648E0,-4.353636742E0,8.737816811E0
6.196422771E0,-3.197879553E0,-3.474601507E0,7.737830162E0
6.206422541E0,-2.470339060E0,-2.594344616E0,6.131254673E0
6.216411694E0,-1.796554685E0,-2.072665691E0,4.753142357E0
6.226444079E0,-1.401935697E0,-1.941940665E0,4.074470997E0
6.236400694E0,-1.370170712E0,-1.896125674E0,3.900374651E0
6.246433310E0,-1.594358325E0,-1.692096710E0,3.640756845E0
6.256420310E0,-1.869858503E0,-1.350012183E0,3.080593348E0
6.266422464E0,-2.062281132E0,-1.004873276E0,2.417193890E0
6.276409233E0,-2.141693592E0,-7.354817390E-1,1.883297563E0
6.286439464E0,-2.125200272E0,-5.510004759E-1,1.522276163E0
6.296428695E0,-2.017076969E0,-4.544837475E-1,1.252273798E0
6.306428387E0,-1.841758728E0,-4.343251884E-1,1.036638379E0
6.316417925E0,-1.657888293E0,-4.642575979E-1,8.765916228E-1
6.326448002E0,-1.497841597E0,-5.045747161E-1,7.006624341E-1
6.336406772E0,-1.373835921E0,-4.587597847E-1,4.660901725E-1
6.346437618E0,-1.296256065E0,-3.536909819E-1,2.486221492E-1
6.356426464E0,-1.240056396E0,-7.941248268E-2,-3.665191587E-3
6.366426849E0,-1.177748203E0,1.209513173E-1,-1.912008226E-1
6.376415464E0,-1.053742528E0,3.671300113E-1,-4.068362415E-1
6.386446233E0,-9.071348906E-1,6.743952036E-1,-6.352998614E-1
6.396404387E0,-7.422012687E-1,9.486737251E-1,-8.442157507E-1
6.406435387E0,-5.198463202E-1,1.148426652E0,-1.104444385E0
6.416423772E0,-2.131919712E-1,1.291980028E0,-1.455080986E0
6.426424387E0,1.282816976E-1,1.465465665E0,-1.843591332E0
6.436413003E0,4.343251884E-1,1.723250866E0,-2.227825642E0
6.446445233E0,6.823364496E-1,2.107485056E0,-2.559525490E0
6.456401310E0,8.643743396E-1,2.650544405E0,-2.813034534E0
6.466434541E0,9.914342761E-1,3.191770792E0,-2.991407156E0
6.476420926E0,1.144150615E0,3.646254539E0,-3.064100027E0
6.486422772E0,1.354288220E0,3.949854612E0,-3.001791716E0
6.496409926E0,1.571145415E0,4.160603046E0,-2.789210796E0
6.506440080E0,1.696983695E0,4.454429150E0,-2.382374525E0
6.516398849E0,1.606575608E0,4.988936424E0,-1.816713214E0
6.526429234E0,1.242499948E0,5.649892807E0,-1.184467673E0
6.536418541E0,7.525860071E-1,5.886297703E0,-7.525860071E-1
6.546451464E0,4.105014503E-1,5.476407051E0,-1.002429843E0
6.556408003E0,4.007275999E-1,4.559498310E0,-1.929723263E0
6.566440388E0,7.434229851E-1,3.670689344E0,-2.890614271E0
6.576427464E0,1.332907915E0,3.076317310E0,-3.447112560E0
6.586429618E0,2.279138327E0,2.919935942E0,-3.566842079E0
6.596416388E0,3.618765831E0,3.040276289E0,-3.436116934E0
6.606449003E0,5.133100510E0,3.053104401E0,-3.239418507E0
6.616405618E0,6.432411194E0,2.665815830E0,-3.164892912E0
6.626436003E0,7.290065765E0,1.968207836E0,-3.258965969E0
6.636425003E0,7.669413090E0,1.081231475E0,-3.384804249E0
6.646424926E0,7.304115772E0,-5.742133409E-2,-3.306002617E0
6.656414157E0,6.441574097E0,-5.552765131E-1,-2.995683193E0
6.666445003E0,5.233282566E0,-8.258898258E-1,-2.544864655E0
6.676403157E0,3.883881330E0,-7.599163651E-1,-2.069000483E0
6.686433926E0,2.554638386E0,-3.469714522E-1,-1.692096710E0
6.696422542E0,1.340238333E0,2.284636050E-1,-1.390329242E0
6.706425542E0,3.280346394E-1,6.860016584E-1,-1.090394497E0
6.716411773E0,-3.915646076E-1,8.936958313E-1,-7.837401032E-1
6.726441926E0,-7.880161405E-1,7.971791625E-1,-4.935791194E-1
6.736400619E0,-8.973610401E-1,5.076290369E-1,-2.828305960E-1
6.746431080E0,-7.837401032E-1,1.850921661E-1,-1.948660165E-1
6.756420311E0,-5.510004759E-1,-1.374446750E-1,-1.954768747E-1
6.766419773E0,-3.249803185E-1,-5.082398653E-1,-1.966986060E-1
6.776409234E0,-2.113593817E-1,-9.291260242E-1,-1.087340117E-1
6.786440311E0,-2.058615834E-1,-1.441641927E0,7.696902007E-2
6.796428927E0,-2.700024247E-1,-2.039679050E0,3.671300113E-1
6.806428619E0,-3.787364662E-1,-2.636494398E0,8.613200188E-1
6.816417619E0,-5.363397002E-1,-3.064710855E0,1.535104394E0
6.826448696E0,-6.878342628E-1,-3.202766418E0,2.203390837E0
6.836406773E0,-8.008443117E-1,-3.038443804E0,2.791654110E0
6.846437004E0,-8.790351152E-1,-2.671313763E0,3.219259739E0
6.856426465E0,-9.162978530E-1,-2.277305603E0,3.536909819E0
6.866429004E0,-9.865473509E-1,-2.206445217E0,3.970013142E0
6.876415388E0,-1.120937705E0,-2.696969986E0,4.784907341E0
6.886448004E0,-1.189354658E0,-3.416569233E0,5.887519360E0
6.896404388E0,-1.036027431E0,-3.966347933E0,7.141625404E0
6.906434773E0,-6.401867867E-1,-4.075693130E0,8.289441109E0
6.916424004E0,-1.508837193E-1,-3.523470640E0,8.884424210E0
6.926423773E0,2.046398520E-1,-2.560747147E0,8.661458015E0
6.936412927E0,2.645046413E-1,-1.235169530E0,7.035335064E0
6.946445542E0,5.253441259E-2,-8.778133392E-1,5.802608967E0
6.956401927E0,-3.072652221E-1,-8.381071091E-1,4.880202293E0
6.966434465E0,-8.588765264E-1,-7.367035151E-1,4.279110909E0
6.976421312E0,-1.552819490E0,-5.271766782E-1,3.882048607E0
6.986423465E0,-2.214997292E0,-2.913827300E-1,3.495981693E0
6.996410465E0,-2.721404552E0,-1.209513173E-1,3.032945871E0
7.006443081E0,-2.957809448E0,-1.594358236E-1,2.598009825E0
7.016399466E0,-2.861903667E0,-4.117231667E-1,2.246151447E0
7.026429619E0,-2.515542984E0,-7.965682745E-1,1.995085835E0
7.036419081E0,-2.072665691E0,-1.181413412E0,1.828930497E0
7.046449235E0,-1.696983695E0,-1.414153099E0,1.700648785E0
7.056408004E0,-1.489900351E0,-1.453248382E0,1.606575608E0
7.066438543E0,-1.478293896E0,-1.324355841E0,1.489289522E0
7.076427696E0,-1.610851645E0,-1.105055213E0,1.315192819E0
7.086427389E0,-1.806939363E0,-8.179485798E-1,1.086729288E0
7.096416620E0,-2.006081581E0,-5.021312237E-1,7.874053121E-1
7.106446773E0,-2.154521704E0,-1.875356287E-1,4.331034720E-1
7.116405543E0,-2.222327709E0,1.136209369E-1,5.864306539E-2
7.126436620E0,-2.198503971E0,4.129449129E-1,-3.048217595E-1
7.136425004E0,-2.067167997E0,7.159340382E-1,-6.750060916E-1
7.146427697E0,-1.806328535E0,1.069014192E0,-1.077566266E0
7.156414158E0,-1.398881435E0,1.451415777E0,-1.525330544E0
7.166447697E0,-8.753699064E-1,1.828319669E0,-1.999972820E0
7.176403081E0,-2.809980214E-1,2.171015024E0,-2.472171545E0
7.186436389E0,3.188716471E-1,2.474615097E0,-2.882673025E0
7.196422543E0,8.674286604E-1,2.744617462E0,-3.208264351E0
7.206425312E0,1.345736146E0,3.029891729E0,-3.449556112E0
7.216411697E0,1.756237626E0,3.353650093E0,-3.632815599E0
7.226442158E0,2.178345442E0,3.859446526E0,-3.795916557E0
7.236400697E0,2.338392258E0,4.052480221E0,-3.714060783E0
7.246431697E0,2.502104044E0,4.040873528E0,-3.378695726E0
7.256420389E0,2.893057823E0,3.808133841E0,-2.663983345E0
7.266422158E0,3.754988670E0,3.345708847E0,-1.853976011E0
7.276409312E0,4.952895641E0,2.727513313E0,-2.001194477E0
7.286441620E0,6.113539219E0,1.756237626E0,-3.268739939E0
7.296428697E0,6.738454342E0,7.831292152E-1,-4.722599030E0
7.306430543E0,6.513045311E0,3.121521473E-1,-5.551543236E0
7.316417851E0,5.651725292E0,5.155702829E-1,-5.715866089E0
7.326450236E0,4.474587917E0,1.149037480E0,-5.726861477E0
7.336406851E0,3.266296387E0,1.734857321E0,-5.698151112E0
7.346437312E0,2.192395449E0,2.015855312E0,-5.559484482E0
7.356426236E0,1.291980028E0,2.131308794E0,-5.290703773E0
7.366458851E0,6.285803318E-1,2.143526077E0,-4.852102757E0
7.376415389E0,2.742784917E-1,2.065335512E0,-4.260174274E0
7.386448005E0,2.125810981E-1,1.917505980E0,-3.684128284E0
7.396404390E0,3.457497358E-1,1.741576791E0,-3.258965969E0
7.406436928E0,5.888741016E-1,1.445918083E0,-2.938261747E0
7.416424005E0,8.491026759E-1,1.128268123E0,-2.624887943E0
7.426424005E0,1.003040791E0,8.827002645E-1,-2.312735796E0
7.436413005E0,1.033583999E0,6.921103001E-1,-1.995696783E0
7.446442467E0,9.987646937E-1,6.310238242E-1,-1.698816299E0
7.456401313E0,9.138544202E-1,7.220427394E-1,-1.467298269E0
7.466431774E0,7.922922373E-1,9.095783234E-1,-1.317025423E0
7.476420928E0,6.151412725E-1,1.065348983E0,-1.221730471E0
7.486420928E0,3.659082949E-1,1.076344609E0,-1.109942198E0
7.496409928E0,6.047565863E-2,9.334021211E-1,-9.211847782E-1
7.506440390E0,-2.901609838E-1,6.731734872E-1,-6.102544069E-1
7.516399082E0,-8.759807348E-1,1.075122803E-1,3.158173263E-1
7.526429313E0,-1.209513187E0,-3.078760803E-1,1.195463300E0
7.536418467E0,-1.414763927E0,-7.354817390E-1,2.100154638E0
7.546449544E0,-1.502117634E0,-1.191187263E0,2.893668652E0
7.556408005E0,-1.493565559E0,-1.663996935E0,3.498425245E0
7.566438544E0,-1.377501130E0,-1.990198970E0,3.820351124E0
7.576427698E0,-1.308473349E0,-2.131919622E0,4.043316841E0
7.586430236E0,-1.552208543E0,-2.333505154E0,4.636466980E0
7.596416621E0,-2.058005095E0,-2.629163980E0,5.729305267E0
7.606447082E0,-2.679255009E0,-2.888781786E0,7.010289669E0
7.616405621E0,-3.188105822E0,-3.134960413E0,8.081136703E0
7.626436005E0,-3.259577036E0,-3.371976137E0,8.658404350E0
7.636425236E0,-2.767830372E0,-3.651752472E0,8.680395126E0
7.646425006E0,-1.874134541E0,-3.863111734E0,8.185594559E0
7.656414159E0,-9.804387093E-1,-3.543629169E0,7.329771996E0
7.666446775E0,-5.497786999E-1,-2.703078747E0,6.364604950E0
7.676403159E0,-7.831292152E-1,-1.805106759E0,5.483737469E0
7.686435698E0,-1.552208543E0,-1.015868902E0,4.654793262E0
